Kod sklepu;Kod segmentu;Data od;Data do;Nazwa planogramu;Wersja planogramu;Opis planogramu;Numer półki;Pozycja;Index;Nazwa;Liczba twarzy;Sposób ekspozycji
Text;Int;Text;Text;Text;Text;Text;Int;Int;Text;Text;Int;Int
shop_planogram_assignment.shop.codes;shop_planogram_assignment.segment.id;shop_planogram_assignment.start_date_time;shop_planogram_assignment.end_date_time;planogram.name;planogram.version;planogram.description;planogram_element.shelf;planogram_element.position;planogram_element.sku.index;planogram_element.sku.name;planogram_element.faces_count;planogram_element.stack_count
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;93;12000764;SAŁATKA BULGUR CIEC. POMIDOR 200G GRZE...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;94;20000243;SUSHI ŚWIEŻE 1 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;75;12004462;SAŁATKA SHAKER MOZZARELLA PESTO 130G ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;76;12004478;SAŁATKA SHAKER KASZA KURCZAK DK 150G M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;77;12004179;SNACKI WARZYWA & HUMMUS DK 230G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;78;12002247;HUMMUS KLASYCZNY/PAPRYKOWY MIX 110G ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;79;12004510;HUMMUS Z FA^FELEM 220G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;80;12005502;ONIGIRI TUŃCZYK PREMIUM 120G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;81;12004301;ONIGIRI ŁOSOŚ PREMIUM 120G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;82;12004417;SUSHIBOX PREMIUM TOKYO TEY 245G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;83;12000348;SUSHI KATSUMI 420G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;2;84;12000355;SUSHI NORIKO 225G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;57;12004162;SAŁATKA LUNCHBOX ROMANTICA DK 155G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;58;12004189;SAŁATKA LUNCHBOX KURCZAK SER DK 195G ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;59;12005577;SAŁATKA Z KREWETKAMI POKE BOWL 330G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;60;12004330;SAŁATKA Z ŁOSOSIEM POKE BOWL 330G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;61;80410373;PANINI KURCZAK 185G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;62;12004329;ZK PANINI KURCZAK CHŁODZONE 185G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;63;80410472;TOST Z KEBABEM Z KURCZAKA 130G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;64;12004244;ZK PANINI SER SZYNKA CHŁODZONE 175G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;65;80410471;TOST Z SZYNKĄ I SEREM 115G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;66;80410424;PANINI Z WARZYW GRILL 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;67;80410374;PANINI SER SZYNKA JALAPENOS 175G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;68;12004668;ZK PANINI Z WARZYW GRILL CHŁOD 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;69;12005255;ZK PIZZINA SZYNKA 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;70;80410462;PIZZINA SZYNKA 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;71;12005246;ZK PIZZINA SALAMI 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;72;12005213;ZK TOST Z SZYNKĄ I SEREM 115G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;73;12005184;ZK TOST Z KEBABEM Z KURCZAKA 130G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;3;74;80410463;PIZZINA SALAMI 170G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;47;12004638;KAJZERKA KEBAB 137G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;48;12000229;KAJZERKA Z SZYNKĄ TOMCIO PALUCH 116G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;49;12000230;KAJZERKA Z JAJKIEM TOMCIO PALUCH 120G M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;50;12000275;KAJZERKA Z SEREM TOMCIO PALUCH 122G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;51;12004651;MINI BAGIETKA SZYNKA JAJKO 181G MW;2;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;52;10990872;BAGIETKA HOT STR TOMCIO PALUCH 240G MW;2;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;53;10990873;BAGIETKA ANDALUZ. TOMCIO PALUCH 210G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;54;12003682;BAGIETKA ŚRÓDZIEMNOMOR 250G TOM PA MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;55;12003692;BAGIETKA KATALOŃSKA 225G TOM PAL MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;4;56;12005275;BAGIETKA JAJKO SZYNKA FOODMAKERS 225G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;36;12000254;KANAPKA TRÓJ CEZAR TOMCIO PALUCH 205G ...;2;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;37;12004331;KANAPKA TRÓJ.TOSKANSKA TOM.PAL 190G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;38;10990874;KANAPKA TRÓJ JAJKO BEKON TOMCIO 220G ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;39;12000253;KANAPKA TRÓJ SZYN TOMCIO PALUCH 210G ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;40;12004300;KANAPKA TRÓJ. Z ŁOSOSIEM TOM.PAL 190G M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;41;12005234;KANAPKA TRÓJ KURC.Z WARZ.FOODMAKERS ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;42;12005233;KANAPKA TRÓJ TUŃCZ.JAJKO FOODMAKERS ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;43;20000235;KANAPKA REGIONALNA 1 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;44;20000236;KANAPKA REGIONALNA 2 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;45;20000231;SOKI W BUTELCE 7 DNIOWE MIX 1 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;5;46;20000235;KANAPKA REGIONALNA 1 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;19;12004347;LEMONIADA WYCISK CYTRYNOWA 400ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;20;12004481;LEMONIADA WYCISK GREJPF. TRUSK, 400ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;21;12004365;SOK WYCISK POMARAŃCZOWY 250ML MW;2;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;22;12004487;SOK WYCISK POMARAŃCZA,GREJPFRUT 250M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;23;12004366;SOK WYCISK GRAPEFRUIT 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;24;12004463;SOK WYCISK AWOCADO SZPINAK 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;25;12004332;SOK WYCISK POMAR/MARAKUJA/MACA 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;26;12004452;SOK WYCISK TRUSKAWKA MALIN ACAI 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;27;12004451;SOK WYCISK JABŁKO CYTRYNA MIĘTA 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;28;12004284;SOK WYCISK MARCH/ANANAS/KURKUMA 250M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;29;12004482;SOK WYCISK MARCHEW, JABŁKO 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;30;12004497;SOK WYCISK BURAK MALINA 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;31;12004534;OWSIANKA KOKOS WIŚNIA 210G DOPPELT;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;32;12004615;OWSIANKA KOKOS MANGO MARAKU 210G DO...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;33;12002734;DESER CHIA Z MANGO 140G MW;1;2
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;34;12005456;KULKI RYŻOWE MALINA PORZECZKA 125G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;6;35;12004044;KULKI RYŻOWE Z MANGO I MARKUJĄ 125G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;1;12001071;KAWA COLD BREW CLASSIC 220ML;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;2;10900593;WODA NAŁĘCZOWIANKA 0,5L NGAZ PET;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;3;12004355;SMOOTHIE FOODINI GAZPACHO 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;4;12003717;SMOOTHIE FOODINI JOGURT ŻÓŁTY 250ML MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;5;12003699;SMOOTHIE FOODINI JOGURT RÓŻOWY 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;6;12003664;SMOOTHIE FOODINI BEZTR.CZERWONY 250M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;7;12003662;SMOOTHIE FOODINI RAJSKO KREMOWY 250M...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;8;12003706;SMOOTHIE FOODINI SMACZ. ZIELONY 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;9;12003716;SMOOTHIE FOODINI SŁONECZ. ŻÓŁTY 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;10;12003663;SMOOTHIE FOODINI EGZOTYCZ.ŻÓŁTY 250ML...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;11;12003715;SMOOTHIE FOODINI KOJĄCO ZIELONY 250ML ...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;12;12001574;SOK MARCHWIOWY Z MIODEM 330ML DELICADE;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;13;20000232;SOKI W BUTELCE 7 DNIOWE MIX 2 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;14;20000231;SOKI W BUTELCE 7 DNIOWE MIX 1 REG;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;15;12005286;OWOCE MIX KAWAŁKI KUBEK 200G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;16;12005260;ANANAS KAWAŁKI KUBEK 200G;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;17;12005162;MUS JABŁKO-MANGO ZIARN GOOD MOOD 130...;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;7;18;12005185;MUS JABŁKOWY GOOD MOOD 130G MW;1;1
;;;;;;;;;;;;
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;1;1;12002257;SAŁATKA BULGUR Z HUMMUSEM 180G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;1;2;12002214;SAŁATKA KUSKUS Z HUMMUSEM 180G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;1;3;12004621;SAŁATKA PROTEINOWA QUINOA DK 180G MW;2;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;1;4;12005257;SAŁATKA AL DENTE KURCZ. BROK.150G LISNER;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;1;5;12005249;SAŁATKA AL DENTE SUSZ.POM. 150G LISNER;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;1;10988803;SAŁATKA AMERYKAŃSKA TO GO 200G GRZEŚK.;2;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;2;12000764;SAŁATKA BULGUR CIEC. POMIDOR 200G GRZE...;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;3;10988804;SAŁATKA MAKARON. Z PAPRYKĄ TO GO 200G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;4;10988805;SAŁATKA KEBAB TO GO 200G GRZEŚKOWIAK;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;5;20000241;SAŁATKA REGIONALNA 1 REG;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;6;20000243;SUSHI ŚWIEŻE 1 REG;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;2;7;20000242;SAŁATKA REGIONALNA 2 REG;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;1;12004189;SAŁATKA LUNCHBOX KURCZAK SER DK 195G ...;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;2;12004162;SAŁATKA LUNCHBOX ROMANTICA DK 155G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;3;12004330;SAŁATKA Z ŁOSOSIEM POKE BOWL 330G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;4;12005577;SAŁATKA Z KREWETKAMI POKE BOWL 330G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;5;12004462;SAŁATKA SHAKER MOZZARELLA PESTO 130G ...;2;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;6;12004478;SAŁATKA SHAKER KASZA KURCZAK DK 150G ...;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;7;12004179;SNACKI WARZYWA & HUMMUS DK 230G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;8;12002247;HUMMUS KLASYCZNY/PAPRYKOWY MIX 110G ...;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;3;9;12002264;HUMMUS CZARNUSZKA/POMIDOR 110G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;4;1;12004510;HUMMUS Z FALAFELEM 220G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;4;2;12004137;OLIWKI ZIELONE CHILLI 90G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;4;3;12002255;OLIWKI ZIELONE W ZIOŁACH 90G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;1;12004329;ZK PANINI KURCZAK CHŁODZONE 185G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;2;80410373;PANINI KURCZAK 185G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;3;12004244;ZK PANINI SER SZYNKA CHŁODZONE 175G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;4;12004668;ZK PANINI Z WARZYW GRILL CHŁOD 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;5;80410424;PANINI Z WARZYW GRILL 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;6;80410374;PANINI SER SZYNKA JALAPENOS 175G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;7;12005255;ZK PIZZINA SZYNKA 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;8;80410462;PIZZINA SZYNKA 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;9;12005246;ZK PIZZINA SALAMI 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;10;80410463;PIZZINA SALAMI 170G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;11;12005184;ZK TOST Z KEBABEM Z KURCZAKA 130G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;12;80410472;TOST Z KEBABEM Z KURCZAKA 130G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;13;80410471;TOST Z SZYNKĄ I SEREM 115G MW;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;14;12004322;ONIGIRI KURCZAK PREMIUM 120G;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;5;15;12004301;ONIGIRI ŁOSOŚ PREMIUM 120G;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;6;1;12004417;SUSHIBOX PREMIUM TOKYO TEY 245G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;6;2;12000348;SUSHI KATSUMI 420G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;6;3;12000355;SUSHI NORIKO 225G;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;7;1;12004651;MINI BAGIETKA SZYNKA JAJKO 181G MW;2;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;7;2;10990872;BAGIETKA HOT STR TOMCIO PALUCH 240G MW;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;7;3;10990873;BAGIETKA ANDALUZ. TOMCIO PALUCH 210G MW;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;7;4;12003692;BAGIETKA KATALOŃSKA 225G TOM PAL MW;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;8;1;12003682;BAGIETKA ŚRÓDZIEMNOMOR 250G TOM PA MW;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;8;2;12005275;BAGIETKA JAJKO SZYNKA FOODMAKERS 225G;1;2
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;8;3;20000240;KANAPKA REGIONALNA 6 REG;1;1
Z5606;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.6_7;0018;;8;4;20000239;KANAPKA REGIONALNA 5 REG;1;1
